3880,-5584,-12448
4896,-8848,-13200
2296,-5632,-15216
7904,-8112,-12936
6456,-3656,-14808
8872,-2064,-14448
8648,-2728,-13624
9320,-2408,-13368
10960,-1632,-12488
11192,-112,-12104
11832,1592,-10728
12968,1552,-9416
13672,1952,-7912
14872,2288,-6536
16440,1840,-2672
16528,3408,-1040
15176,-496,968
15520,2640,3144
16432,2040,5144
13776,3264,8232
11920,3152,10680
6352,2480,11936
6208,3048,15584
2856,5112,15040
1288,5488,15056
-1160,3712,14464
-2272,10368,19984
-1064,3448,15400
-416,2360,16848
-592,1792,16352
-880,-384,15840
-2784,192,15192
-1376,3280,16376
-1136,528,16680
-2144,2896,15360
-16,1560,17240
-1752,-864,16984
-456,-4248,16528
2104,-4920,15024
-824,-7072,14064
2192,-11752,13216
3704,-11752,11792
3848,-13112,9800
4168,-13336,8960
5328,-14520,6160
5880,-14616,3760
6832,-15896,1312
6416,-15376,192
6512,-14720,-1488
5248,-13184,-5272
6440,-14264,-6480
5680,-12856,-9200
5280,-12840,-9720
4640,-12728,-10216
4144,-11832,-11440
3072,-11640,-12392
2640,-10312,-13248
2912,-8968,-12880
264,-12000,-13952
256,-2560,-14088
-1528,-3680,-18104
-2880,-784,-15672
-2376,-1776,-14616
-2968,-2184,-17016
-2480,-112,-16752
-1672,3888,-17992
-2256,136,-17760
-912,1368,-15560
-352,4304,-15904
-24,2344,-16216
1168,7728,-15832
-840,4560,-13736
-2368,7088,-14592
-5880,5096,-15464
-3848,10672,-11944
-10728,7440,-12016
-12520,8056,-8608
-11136,11920,-3528
-4128,7272,-1712
-15800,3776,-1280
-14528,4040,3048
-13816,1888,5064
-12584,5048,6488
-13688,7408,8272
-10408,6960,9624
-7616,8664,10576
-7872,6880,11496
-6632,7360,13864
-7112,6896,14608
-3520,5864,16040
-3416,3496,15408
-2344,4408,16032
-4024,4840,14864
-2600,4824,15232
-664,800,16696
456,1464,16320
184,840,16360
-40,-40,16512
984,584,17144
400,-1088,16200
-432,-3008,15416
2064,-3936,15664
1816,-3176,16288
464,1448,15472
2504,2928,15368
4272,4880,15240
4536,4624,13952
5544,6704,14104
7632,6464,12080
7288,9768,12120
8184,10032,11696
1608,9752,7720
7856,8872,10496
7800,9944,7304
7256,10192,6944
10072,10176,7224
7728,7184,6120
12688,12784,8432
7800,10600,6232
10448,12720,5224
12528,10896,3184
12448,6488,1160
14976,7928,-1920
15480,5728,-4040
12536,3320,-6000
15256,2176,-7648
11552,5224,-11616
8320,-1488,-13152
12552,784,-8776
13520,1512,-10560
13408,2072,-10592
11760,64,-11632
12080,-440,-11152
12752,280,-10368
10832,-3056,-12560
11656,-2432,-11640
10616,-2560,-12416
11016,-2784,-11912
10688,-3600,-12544
8680,-6080,-13576
7040,-5064,-13792
7176,-5456,-14000
6456,-5960,-13344
7096,-9072,-13128
4264,-9864,-12616
4648,-10600,-12520
5984,-10624,-11560
5040,-11056,-11072
4744,-11248,-9432
5824,-13640,-8144
5536,-13488,-6048
8352,-14448,-4760
6336,-12504,-4200
8896,-12752,-2440
8504,-15288,-2648
7008,-12336,1392
